date,season,year,month,holiday,weekday,workingday,weathersit,temp,atemp,humidity,windspeed,casual,registered,cnt
2012-03-04,springer,2012,3,0,Senin,Libur,Clear,7.314150999999999,3.9993859999999977,0.403333,0.334571,710,2713,3423
2012-03-05,springer,2012,3,0,Selasa,Kerja,Clear,3.4366509999999995,-0.08271400000000106,0.50625,0.228858,203,3130,3333
2012-03-06,springer,2012,3,0,Rabu,Kerja,Clear,4.1416509999999995,0.8327719999999985,0.456667,0.200875,221,3735,3956
2012-03-07,springer,2012,3,0,Kamis,Kerja,Clear,10.995849,9.416599999999999,0.513333,0.345779,432,4484,4916
2012-03-08,springer,2012,3,0,Jumat,Kerja,Clear,16.792499999999997,18.623863999999998,0.5675,0.441563,486,4896,5382
2012-03-09,springer,2012,3,0,Sabtu,Kerja,Mist + Cloudy,11.309151,10.207478000000002,0.407083,0.4148,447,4122,4569
2012-03-10,springer,2012,3,0,Minggu,Libur,Clear,5.512499999999999,2.3326220000000006,0.350417,0.22575,968,3150,4118
2012-03-11,springer,2012,3,0,Senin,Libur,Clear,9.001732999999998,7.738219999999998,0.476957,0.222587,1658,3253,4911
2012-03-12,springer,2012,3,0,Selasa,Kerja,Clear,13.933349,14.333072000000001,0.489167,0.207713,838,4460,5298
2012-03-13,springer,2012,3,0,Rabu,Kerja,Clear,18.554999999999996,19.833314,0.6175,0.23695,762,5085,5847
2012-03-14,springer,2012,3,0,Kamis,Kerja,Clear,18.9075,20.208722,0.507083,0.115062,997,5315,6312
2012-03-15,springer,2012,3,0,Jumat,Kerja,Clear,18.2025,19.166449999999998,0.579583,0.149883,1005,5187,6192
2012-03-16,springer,2012,3,0,Sabtu,Kerja,Mist + Cloudy,12.484151,12.791114,0.842083,0.113192,548,3830,4378
2012-03-17,springer,2012,3,0,Minggu,Libur,Mist + Cloudy,16.165849,17.333036,0.755833,0.110704,3155,4681,7836
2012-03-18,springer,2012,3,0,Senin,Libur,Mist + Cloudy,14.2075,14.624000000000002,0.81,0.126883,2207,3685,5892
2012-03-19,springer,2012,3,0,Selasa,Kerja,Clear,17.615000000000002,19.166185999999996,0.72875,0.162317,982,5171,6153
2012-03-20,springer,2012,3,0,Rabu,Kerja,Clear,18.359151,19.543178000000005,0.807917,0.121271,1051,5042,6093
2012-03-21,summer,2012,3,0,Kamis,Kerja,Mist + Cloudy,16.988349,17.875028,0.82125,0.0895583,1122,5108,6230
2012-03-22,summer,2012,3,0,Jumat,Kerja,Clear,18.045848999999997,19.083422,0.83125,0.117562,1334,5537,6871
2012-03-23,summer,2012,3,0,Sabtu,Kerja,Mist + Cloudy,20.278349,21.624422000000003,0.694167,0.1163,2469,5893,8362
2012-03-24,summer,2012,3,0,Minggu,Libur,Mist + Cloudy,15.617499999999996,16.124378,0.885417,0.192783,1033,2339,3372
2012-03-25,summer,2012,3,0,Senin,Libur,Mist + Cloudy,12.5625,12.874208,0.880833,0.220775,1532,3464,4996
2012-03-26,summer,2012,3,0,Selasa,Kerja,Clear,12.954151,12.9575,0.477917,0.386821,795,4763,5558
2012-03-27,summer,2012,3,0,Rabu,Kerja,Clear,7.196650999999999,4.833164,0.29,0.187192,531,4571,5102
2012-03-28,summer,2012,3,0,Kamis,Kerja,Clear,14.755849000000001,15.082699999999999,0.48125,0.291671,674,5024,5698
2012-03-29,summer,2012,3,0,Jumat,Kerja,Clear,15.225849,15.832063999999999,0.439167,0.31965,834,5299,6133
2012-03-30,summer,2012,3,0,Sabtu,Kerja,Mist + Cloudy,9.39,8.790986,0.580833,0.138067,796,4663,5459
2012-03-31,summer,2012,3,0,Minggu,Libur,Mist + Cloudy,11.935849000000001,11.832728000000003,0.738333,0.250617,2301,3934,6235
2012-04-01,summer,2012,4,0,Senin,Libur,Mist + Cloudy,12.014151000000002,11.540942000000001,0.67625,0.172267,2347,3694,6041
2012-04-02,summer,2012,4,0,Selasa,Kerja,Clear,12.393911,12.215857999999997,0.504348,0.312139,1208,4728,5936
2012-04-03,summer,2012,4,0,Rabu,Kerja,Clear,13.933349,14.457877999999997,0.396667,0.100133,1348,5424,6772
2012-04-04,summer,2012,4,0,Kamis,Kerja,Clear,17.458349000000002,19.207699999999996,0.469583,0.180975,1058,5378,6436
2012-04-05,summer,2012,4,0,Jumat,Kerja,Clear,12.445,12.456758,0.374167,0.219529,1192,5265,6457
2012-04-06,summer,2012,4,0,Sabtu,Kerja,Clear,10.956651,9.790621999999999,0.377083,0.300388,1807,4653,6460
2012-04-07,summer,2012,4,0,Minggu,Libur,Clear,12.5625,12.124513999999998,0.254167,0.274871,3252,3605,6857
2012-04-08,summer,2012,4,0,Senin,Libur,Clear,15.5,16.50005,0.275833,0.232596,2230,2939,5169
2012-04-09,summer,2012,4,0,Selasa,Kerja,Clear,14.990849,15.458108,0.3175,0.358196,905,4680,5585
2012-04-10,summer,2012,4,0,Rabu,Kerja,Clear,12.993348999999998,12.791377999999998,0.435,0.249375,819,5099,5918
2012-04-11,summer,2012,4,0,Kamis,Kerja,Clear,8.388712000000002,6.260084000000003,0.469565,0.295274,482,4380,4862
2012-04-12,summer,2012,4,0,Jumat,Kerja,Clear,10.682500000000001,9.581864,0.46625,0.290429,663,4746,5409
2012-04-13,summer,2012,4,0,Sabtu,Kerja,Clear,12.7975,12.499328000000002,0.408333,0.155471,1252,5146,6398
2012-04-14,summer,2012,4,0,Minggu,Libur,Clear,15.265,16.207735999999997,0.502917,0.190917,2795,4665,7460
2012-04-15,summer,2012,4,0,Senin,Libur,Clear,20.513348999999998,21.875750000000004,0.507917,0.225129,2846,4286,7132
2012-04-16,summer,2012,4,1,Selasa,Libur,Clear,23.215849,24.585050000000003,0.561667,0.284829,1198,5172,6370
2012-04-17,summer,2012,4,0,Rabu,Kerja,Clear,20.591651,23.500141999999997,0.390417,0.273629,989,5702,6691
2012-04-18,summer,2012,4,0,Kamis,Kerja,Mist + Cloudy,13.776651000000001,14.164508000000001,0.569167,0.167912,347,4020,4367
2012-04-19,summer,2012,4,0,Jumat,Kerja,Clear,15.421651,16.541036,0.6125,0.0659292,846,5719,6565
2012-04-20,summer,2012,4,0,Sabtu,Kerja,Clear,16.753349,18.041150000000002,0.694583,0.149871,1340,5950,7290
2012-04-21,summer,2012,4,0,Minggu,Libur,Clear,18.79,19.832786,0.682917,0.283587,2541,4083,6624
2012-04-22,summer,2012,4,0,Senin,Libur,Light Snow / Light Rain,10.643349,9.707264000000002,0.835417,0.344546,120,907,1027
2012-04-23,summer,2012,4,0,Selasa,Kerja,Mist + Cloudy,7.1183489999999985,3.87425,0.766667,0.303496,195,3019,3214
2012-04-24,summer,2012,4,0,Rabu,Kerja,Clear,11.426651,10.748678000000002,0.454167,0.249383,518,5115,5633
2012-04-25,summer,2012,4,0,Kamis,Kerja,Clear,14.403348999999999,15.040921999999998,0.427917,0.118792,655,5541,6196
2012-04-26,summer,2012,4,0,Jumat,Kerja,Mist + Cloudy,15.421651,15.916477999999998,0.756667,0.176625,475,4551,5026
2012-04-27,summer,2012,4,0,Sabtu,Kerja,Clear,13.502500000000001,13.874042,0.400833,0.347633,1014,5219,6233
2012-04-28,summer,2012,4,0,Minggu,Libur,Mist + Cloudy,9.703349,8.915264,0.489583,0.129975,1120,3100,4220
2012-04-29,summer,2012,4,0,Senin,Libur,Clear,13.541650999999998,13.707985999999998,0.587083,0.116908,2229,4075,6304
2012-04-30,summer,2012,4,0,Selasa,Kerja,Mist + Cloudy,13.815849,14.207936,0.57,0.171638,665,4907,5572
2012-05-01,summer,2012,5,0,Rabu,Kerja,Mist + Cloudy,20.826651000000002,22.083385999999997,0.659583,0.156096,653,5087,5740
2012-05-02,summer,2012,5,0,Kamis,Kerja,Clear,18.515849,19.501136000000002,0.797083,0.138058,667,5502,6169
2012-05-03,summer,2012,5,0,Jumat,Kerja,Mist + Cloudy,18.320000000000004,19.457971999999998,0.768333,0.133696,764,5657,6421
2012-05-04,summer,2012,5,0,Sabtu,Kerja,Clear,21.492499999999996,23.000522000000004,0.735417,0.162938,1069,5227,6296
2012-05-05,summer,2012,5,0,Minggu,Libur,Mist + Cloudy,21.218349,22.584128,0.756667,0.152992,2496,4387,6883
2012-05-06,summer,2012,5,0,Senin,Libur,Mist + Cloudy,18.4375,20.084642000000002,0.74,0.149879,2135,4224,6359
2012-05-07,summer,2012,5,0,Selasa,Kerja,Mist + Cloudy,17.2625,18.791372000000003,0.664167,0.230721,1008,5265,6273
2012-05-08,summer,2012,5,0,Rabu,Kerja,Mist + Cloudy,19.338349,20.793086000000002,0.685833,0.296029,738,4990,5728
2012-05-09,summer,2012,5,0,Kamis,Kerja,Mist + Cloudy,19.025,20.499650000000003,0.744167,0.216412,620,4097,4717
2012-05-10,summer,2012,5,0,Jumat,Kerja,Clear,15.774151,16.457678,0.552083,0.314063,1026,5546,6572
2012-05-11,summer,2012,5,0,Sabtu,Kerja,Clear,17.066650999999997,18.374978,0.360417,0.236937,1319,5711,7030
2012-05-12,summer,2012,5,0,Minggu,Libur,Clear,18.515849,19.957921999999996,0.480417,0.123133,2622,4807,7429
2012-05-13,summer,2012,5,0,Senin,Libur,Clear,20.7875,22.625708000000003,0.57625,0.225117,2172,3946,6118
2012-05-14,summer,2012,5,0,Selasa,Kerja,Mist + Cloudy,18.946651,20.293400000000005,0.789583,0.212692,342,2501,2843
2012-05-15,summer,2012,5,0,Rabu,Kerja,Mist + Cloudy,20.748348999999997,22.042664000000002,0.794583,0.147392,625,4490,5115
2012-05-16,summer,2012,5,0,Kamis,Kerja,Clear,21.923348999999998,23.33435,0.697917,0.122512,991,6433,7424
2012-05-17,summer,2012,5,0,Jumat,Kerja,Clear,19.886651,21.792458000000003,0.52,0.229475,1242,6142,7384
2012-05-18,summer,2012,5,0,Sabtu,Kerja,Clear,18.515849,20.373985999999995,0.523333,0.136817,1521,6118,7639
2012-05-19,summer,2012,5,0,Minggu,Libur,Clear,20.2,21.415928,0.45625,0.083975,3410,4884,8294
2012-05-20,summer,2012,5,0,Senin,Libur,Clear,21.179150999999997,22.541822000000003,0.530417,0.254367,2704,4425,7129
2012-05-21,summer,2012,5,0,Selasa,Kerja,Mist + Cloudy,20.121651,21.334022000000004,0.81125,0.233204,630,3729,4359
2012-05-22,summer,2012,5,0,Rabu,Kerja,Mist + Cloudy,20.905,22.334450000000004,0.765833,0.118167,819,5254,6073
2012-05-23,summer,2012,5,0,Kamis,Kerja,Mist + Cloudy,21.218349,22.584392,0.774583,0.102,766,4494,5260
2012-05-24,summer,2012,5,0,Jumat,Kerja,Clear,22.785,24.0422,0.716667,0.172896,1059,5711,6770
2012-05-25,summer,2012,5,0,Sabtu,Kerja,Clear,23.96,25.416914,0.747083,0.14055,1417,5317,6734
2012-05-26,summer,2012,5,0,Minggu,Libur,Clear,24.5475,26.417936000000005,0.7325,0.198992,2855,3681,6536
2012-05-27,summer,2012,5,0,Senin,Libur,Clear,24.43,26.334050000000005,0.697083,0.215171,3283,3308,6591
2012-05-28,summer,2012,5,1,Selasa,Libur,Clear,25.487500000000004,28.833800000000004,0.67625,0.196521,2557,3486,6043
2012-05-29,summer,2012,5,0,Rabu,Kerja,Clear,25.957500000000003,28.417472000000004,0.684583,0.2954,880,4863,5743
2012-05-30,summer,2012,5,0,Kamis,Kerja,Mist + Cloudy,22.863349,24.334514,0.67,0.134329,745,6110,6855
2012-05-31,summer,2012,5,0,Jumat,Kerja,Clear,23.96,25.667714000000004,0.492917,0.195279,1100,6238,7338
2012-06-01,summer,2012,6,0,Sabtu,Kerja,Mist + Cloudy,22.745849000000003,24.125492,0.755417,0.237563,533,3594,4127
2012-06-02,summer,2012,6,0,Minggu,Libur,Clear,19.416650999999998,21.375008,0.549167,0.186562,2795,5325,8120
2012-06-03,summer,2012,6,0,Senin,Libur,Clear,20.317500000000003,21.958778000000002,0.493333,0.184087,2494,5147,7641
2012-06-04,summer,2012,6,0,Selasa,Kerja,Clear,20.082500000000003,22.166677999999997,0.487083,0.284833,1071,5927,6998
2012-06-05,summer,2012,6,0,Rabu,Kerja,Mist + Cloudy,17.419151,18.708872,0.613333,0.209575,968,6033,7001
2012-06-06,summer,2012,6,0,Kamis,Kerja,Clear,18.045848999999997,19.791272,0.61125,0.077125,1027,6028,7055
2012-06-07,summer,2012,6,0,Jumat,Kerja,Clear,20.317500000000003,21.583171999999998,0.567083,0.15735,1038,6456,7494
2012-06-08,summer,2012,6,0,Sabtu,Kerja,Clear,22.510849000000004,23.458892,0.467917,0.175383,1488,6248,7736
2012-06-09,summer,2012,6,0,Minggu,Libur,Clear,25.409151,26.792222000000002,0.437083,0.144287,2708,4790,7498
2012-06-10,summer,2012,6,0,Senin,Libur,Clear,26.153349,27.792122,0.538333,0.133721,2224,4374,6598
2012-06-11,summer,2012,6,0,Selasa,Kerja,Mist + Cloudy,25.879151,27.541586000000002,0.587917,0.207713,1017,5647,6664
2012-06-12,summer,2012,6,0,Rabu,Kerja,Mist + Cloudy,22.706651,23.45975,0.833333,0.214546,477,4495,4972
2012-06-13,summer,2012,6,0,Kamis,Kerja,Clear,22.824151,24.333722,0.582083,0.343279,1173,6248,7421
2012-06-14,summer,2012,6,0,Jumat,Kerja,Clear,22.471651,25.209278000000005,0.569583,0.253733,1180,6183,7363
2012-06-15,summer,2012,6,0,Sabtu,Kerja,Clear,22.040849,23.583764000000002,0.589583,0.176617,1563,6102,7665
2012-06-16,summer,2012,6,0,Minggu,Libur,Clear,21.688349,23.250728000000002,0.504167,0.166667,2963,4739,7702
2012-06-17,summer,2012,6,0,Senin,Libur,Clear,19.8475,21.750349999999997,0.59875,0.144904,2634,4344,6978
2012-06-18,summer,2012,6,0,Selasa,Kerja,Mist + Cloudy,18.711651,19.959572,0.777917,0.174746,653,4446,5099
2012-06-19,summer,2012,6,0,Rabu,Kerja,Clear,24.351650999999997,27.209672000000005,0.69,0.148017,968,5857,6825
2012-06-20,summer,2012,6,0,Kamis,Kerja,Clear,28.777499999999996,31.58435,0.592083,0.113812,872,5339,6211
2012-06-21,fall,2012,6,0,Jumat,Kerja,Clear,29.874150999999998,33.667772,0.567917,0.118787,778,5127,5905
2012-06-22,fall,2012,6,0,Sabtu,Kerja,Clear,28.542499999999997,31.791986,0.57375,0.182842,964,4859,5823
2012-06-23,fall,2012,6,0,Minggu,Libur,Clear,26.388348999999998,27.084272000000006,0.534583,0.179721,2657,4801,7458
2012-06-24,fall,2012,6,0,Senin,Libur,Clear,26.936650999999998,28.500764000000004,0.479167,0.145525,2551,4340,6891
2012-06-25,fall,2012,6,0,Selasa,Kerja,Clear,25.644151,27.166772,0.504167,0.300383,1139,5640,6779
2012-06-26,fall,2012,6,0,Rabu,Kerja,Clear,21.649151,23.250464,0.373333,0.347642,1077,6365,7442
2012-06-27,fall,2012,6,0,Kamis,Kerja,Clear,24.7825,26.292272000000004,0.36,0.271775,1077,6258,7335
2012-06-28,fall,2012,6,0,Jumat,Kerja,Clear,27.210849000000003,28.583792000000003,0.4225,0.17165,921,5958,6879
2012-06-29,fall,2012,6,0,Sabtu,Kerja,Clear,31.205849,35.916458,0.48875,0.165417,829,4634,5463
2012-06-30,fall,2012,6,0,Minggu,Libur,Clear,27.955,29.375528000000003,0.60125,0.161071,1455,4232,5687
2012-07-01,fall,2012,7,0,Senin,Libur,Clear,30.344151000000004,33.541514,0.51875,0.168529,1421,4110,5531
2012-07-02,fall,2012,7,0,Selasa,Kerja,Clear,28.738349,30.334508000000007,0.447083,0.195267,904,5323,6227
2012-07-03,fall,2012,7,0,Rabu,Kerja,Clear,28.699151,30.374899999999997,0.492083,0.126237,1052,5608,6660
2012-07-04,fall,2012,7,1,Kamis,Libur,Clear,29.090849,32.334242,0.53875,0.13495,2562,4841,7403
2012-07-05,fall,2012,7,0,Jumat,Kerja,Clear,30.8925,34.250222,0.457917,0.194029,1405,4836,6241
2012-07-06,fall,2012,7,0,Sabtu,Kerja,Clear,30.931651000000002,33.667178,0.450833,0.146142,1366,4841,6207
2012-07-07,fall,2012,7,0,Minggu,Libur,Clear,32.498349,37.124258,0.492083,0.163554,1448,3392,4840
2012-07-08,fall,2012,7,0,Senin,Libur,Clear,30.6575,36.166136,0.57375,0.125629,1203,3469,4672
2012-07-09,fall,2012,7,0,Selasa,Kerja,Mist + Cloudy,25.409151,27.167564,0.683333,0.180975,998,5571,6569
2012-07-10,fall,2012,7,0,Rabu,Kerja,Mist + Cloudy,25.879151,27.876536,0.6675,0.151737,954,5336,6290
2012-07-11,fall,2012,7,0,Kamis,Kerja,Clear,25.683349,26.917886000000003,0.633333,0.151733,975,6289,7264
2012-07-12,fall,2012,7,0,Jumat,Kerja,Clear,25.644151,27.209077999999998,0.529583,0.146775,1032,6414,7446
2012-07-13,fall,2012,7,0,Sabtu,Kerja,Mist + Cloudy,26.388348999999998,28.083578000000003,0.485833,0.08085,1511,5988,7499
2012-07-14,fall,2012,7,0,Minggu,Libur,Mist + Cloudy,25.056651000000002,27.958772000000003,0.699167,0.143679,2355,4614,6969
2012-07-15,fall,2012,7,0,Senin,Libur,Clear,27.054150999999997,30.542936000000005,0.717917,0.166667,1920,4111,6031
2012-07-16,fall,2012,7,0,Selasa,Kerja,Clear,27.876651000000003,31.792250000000003,0.645,0.164187,1088,5742,6830
2012-07-17,fall,2012,7,0,Rabu,Kerja,Clear,30.461650999999996,33.875078,0.505833,0.114429,921,5865,6786
2012-07-18,fall,2012,7,0,Kamis,Kerja,Clear,29.286651,33.208478,0.577083,0.137442,799,4914,5713
2012-07-19,fall,2012,7,0,Jumat,Kerja,Clear,28.189999999999998,31.166372000000003,0.600417,0.165429,888,5703,6591
2012-07-20,fall,2012,7,0,Sabtu,Kerja,Mist + Cloudy,23.294151,24.459650000000003,0.844167,0.208967,747,5123,5870
2012-07-21,fall,2012,7,0,Minggu,Libur,Light Snow / Light Rain,20.004150999999997,20.294191999999995,0.865417,0.2133,1264,3195,4459
2012-07-22,fall,2012,7,0,Senin,Libur,Mist + Cloudy,23.3725,25.126250000000006,0.7625,0.0939208,2544,4866,7410
2012-07-23,fall,2012,7,0,Selasa,Kerja,Clear,26.858348999999997,29.541122,0.694167,0.138683,1135,5831,6966
2012-07-24,fall,2012,7,0,Rabu,Kerja,Clear,27.289150999999997,30.625700000000002,0.655,0.211454,1140,6452,7592
2012-07-25,fall,2012,7,0,Kamis,Kerja,Clear,26.035849,27.167564,0.45,0.1648,1383,6790,8173
2012-07-26,fall,2012,7,0,Jumat,Kerja,Clear,28.503349,32.791358,0.596667,0.284813,1036,5825,6861
2012-07-27,fall,2012,7,0,Sabtu,Kerja,Clear,28.738349,32.458322,0.594583,0.152992,1259,5645,6904
2012-07-28,fall,2012,7,0,Minggu,Libur,Clear,27.524150999999996,30.041863999999997,0.613333,0.15735,2234,4451,6685
2012-07-29,fall,2012,7,0,Senin,Libur,Clear,25.918349,28.083578000000003,0.62375,0.170396,2153,4444,6597
2012-07-30,fall,2012,7,0,Selasa,Kerja,Clear,26.349151,29.209142,0.66875,0.153617,1040,6065,7105
2012-07-31,fall,2012,7,0,Rabu,Kerja,Clear,25.526651,27.751136000000002,0.704167,0.165425,968,6248,7216
2012-08-01,fall,2012,8,0,Kamis,Kerja,Clear,25.722500000000004,28.042327999999998,0.6775,0.141179,1074,6506,7580
2012-08-02,fall,2012,8,0,Jumat,Kerja,Clear,27.3675,30.667808,0.659583,0.129354,983,6278,7261
2012-08-03,fall,2012,8,0,Sabtu,Kerja,Mist + Cloudy,27.994151000000002,31.709222000000004,0.6425,0.215792,1328,5847,7175
2012-08-04,fall,2012,8,0,Minggu,Libur,Clear,29.286651,33.583622,0.613333,0.257458,2345,4479,6824
2012-08-05,fall,2012,8,0,Senin,Libur,Clear,28.150849,32.251214000000004,0.6525,0.290421,1707,3757,5464
2012-08-06,fall,2012,8,0,Selasa,Kerja,Mist + Cloudy,27.3675,30.876236000000006,0.654167,0.129354,1233,5780,7013
2012-08-07,fall,2012,8,0,Rabu,Kerja,Mist + Cloudy,26.584151,30.042986000000006,0.70375,0.116908,1278,5995,7273
2012-08-08,fall,2012,8,0,Kamis,Kerja,Mist + Cloudy,27.25,30.709322,0.672917,0.1107,1263,6271,7534
2012-08-09,fall,2012,8,0,Jumat,Kerja,Clear,27.524150999999996,30.167528000000004,0.620417,0.1561,1196,6090,7286
2012-08-10,fall,2012,8,0,Sabtu,Kerja,Mist + Cloudy,25.644151,28.084172000000002,0.715833,0.238813,1065,4721,5786
2012-08-11,fall,2012,8,0,Minggu,Libur,Mist + Cloudy,24.5475,26.125622,0.732917,0.206479,2247,4052,6299
2012-08-12,fall,2012,8,0,Senin,Libur,Clear,24.939151000000003,26.542214,0.530417,0.122512,2182,4362,6544
2012-08-13,fall,2012,8,0,Selasa,Kerja,Clear,25.879151,27.708764000000002,0.545417,0.136212,1207,5676,6883
2012-08-14,fall,2012,8,0,Rabu,Kerja,Clear,26.153349,28.667414,0.686667,0.169158,1128,5656,6784
2012-08-15,fall,2012,8,0,Kamis,Kerja,Clear,25.213349,27.166441999999996,0.619583,0.169771,1198,6149,7347
2012-08-16,fall,2012,8,0,Jumat,Kerja,Clear,25.800849,27.209408000000003,0.519167,0.141796,1338,6267,7605
2012-08-17,fall,2012,8,0,Sabtu,Kerja,Clear,25.996651,-0.0015999999999998238,0.570833,0.231354,1483,5665,7148
2012-08-18,fall,2012,8,0,Minggu,Libur,Clear,23.881650999999998,24.792686000000003,0.603333,0.177867,2827,5038,7865
2012-08-19,fall,2012,8,0,Senin,Libur,Mist + Cloudy,21.884151,23.834564,0.711667,0.08645,1208,3341,4549
2012-08-20,fall,2012,8,0,Selasa,Kerja,Mist + Cloudy,21.884151,23.333822000000005,0.734167,0.129979,1026,5504,6530
2012-08-21,fall,2012,8,0,Rabu,Kerja,Clear,22.510849000000004,23.667650000000002,0.67375,0.0727708,1081,5925,7006
2012-08-22,fall,2012,8,0,Kamis,Kerja,Clear,23.3725,25.042364,0.677083,0.0702833,1094,6281,7375
2012-08-23,fall,2012,8,0,Jumat,Kerja,Clear,24.704151000000003,26.042528000000004,0.635833,0.0845958,1363,6402,7765
2012-08-24,fall,2012,8,0,Sabtu,Kerja,Mist + Cloudy,25.0175,26.708600000000004,0.615,0.0721458,1325,6257,7582
2012-08-25,fall,2012,8,0,Minggu,Libur,Mist + Cloudy,23.098349,24.833936,0.712917,0.244408,1829,4224,6053
2012-08-26,fall,2012,8,0,Senin,Libur,Mist + Cloudy,22.706651,23.335735999999997,0.845833,0.228858,1483,3772,5255
2012-08-27,fall,2012,8,0,Selasa,Kerja,Clear,25.056651000000002,27.209408000000003,0.730417,0.128733,989,5928,6917
2012-08-28,fall,2012,8,0,Rabu,Kerja,Clear,26.231651,27.9593,0.62,0.190925,935,6105,7040
2012-08-29,fall,2012,8,0,Kamis,Kerja,Clear,24.195,25.958377999999996,0.552083,0.112562,1177,6520,7697
2012-08-30,fall,2012,8,0,Jumat,Kerja,Clear,25.213349,27.083413999999998,0.590417,0.0771167,1172,6541,7713
2012-08-31,fall,2012,8,0,Sabtu,Kerja,Clear,27.915849,29.5004,0.5875,0.168533,1433,5917,7350
2012-09-01,fall,2012,9,0,Minggu,Libur,Mist + Cloudy,27.406651000000004,30.375163999999998,0.638333,0.113187,2352,3788,6140
2012-09-02,fall,2012,9,0,Senin,Libur,Mist + Cloudy,24.743349000000002,26.834000000000003,0.815,0.0640708,2613,3197,5810
2012-09-03,fall,2012,9,1,Selasa,Libur,Clear,25.252499999999998,27.667514000000004,0.790833,0.151121,1965,4069,6034
2012-09-04,fall,2012,9,0,Rabu,Kerja,Clear,26.114151,29.334608000000003,0.755,0.236321,867,5997,6864
2012-09-05,fall,2012,9,0,Kamis,Kerja,Clear,26.623348999999997,30.792878,0.74125,0.187808,832,6280,7112
2012-09-06,fall,2012,9,0,Jumat,Kerja,Mist + Cloudy,24.743349000000002,27.251714000000007,0.810417,0.142421,611,5592,6203
2012-09-07,fall,2012,9,0,Sabtu,Kerja,Clear,25.056651000000002,27.375464,0.73625,0.171646,1045,6459,7504
2012-09-08,fall,2012,9,0,Minggu,Libur,Mist + Cloudy,22.980849,24.333986000000003,0.799167,0.281104,1557,4419,5976
2012-09-09,fall,2012,9,0,Senin,Libur,Clear,20.669999999999998,22.209050000000005,0.5475,0.224496,2570,5657,8227
2012-09-10,fall,2012,9,0,Selasa,Kerja,Clear,19.416650999999998,21.333163999999996,0.50375,0.258713,1118,6407,7525
2012-09-11,fall,2012,9,0,Rabu,Kerja,Clear,19.142500000000002,20.583272,0.52,0.0920542,1070,6697,7767
2012-09-12,fall,2012,9,0,Kamis,Kerja,Clear,20.160849,21.62495,0.577083,0.131846,1050,6820,7870
2012-09-13,fall,2012,9,0,Jumat,Kerja,Clear,20.7875,22.250828,0.637083,0.0827208,1054,6750,7804
2012-09-14,fall,2012,9,0,Sabtu,Kerja,Clear,21.766651000000003,23.209478000000004,0.6725,0.103863,1379,6630,8009
2012-09-15,fall,2012,9,0,Minggu,Libur,Clear,20.591651,22.667222000000002,0.501667,0.247521,3160,5554,8714
2012-09-16,fall,2012,9,0,Senin,Libur,Clear,19.259999999999998,21.166249999999998,0.57,0.0901833,2166,5167,7333
2012-09-17,fall,2012,9,0,Selasa,Kerja,Mist + Cloudy,19.299151000000002,20.5013,0.734583,0.151742,1022,5847,6869
2012-09-18,fall,2012,9,0,Rabu,Kerja,Mist + Cloudy,21.296651,21.294421999999997,0.8725,0.357587,371,3702,4073
2012-09-19,fall,2012,9,0,Kamis,Kerja,Clear,17.9675,19.666663999999997,0.536667,0.215175,788,6803,7591
2012-09-20,fall,2012,9,0,Jumat,Kerja,Clear,17.693349,19.124671999999997,0.618333,0.118167,939,6781,7720
2012-09-21,fall,2012,9,0,Sabtu,Kerja,Clear,20.160849,21.750086000000003,0.66875,0.154229,1250,6917,8167
2012-09-22,fall,2012,9,0,Minggu,Libur,Clear,22.55,24.292208000000002,0.646667,0.283583,2512,5883,8395
2012-09-23,winter,2012,9,0,Senin,Libur,Clear,16.870849000000003,18.249578,0.467083,0.223258,2454,5453,7907
2012-09-24,winter,2012,9,0,Selasa,Kerja,Clear,16.165849,17.165858,0.492917,0.142404,1001,6435,7436
2012-09-25,winter,2012,9,0,Rabu,Kerja,Clear,17.85,19.915813999999997,0.57,0.236321,845,6693,7538
2012-09-26,winter,2012,9,0,Kamis,Kerja,Clear,21.845,23.376458,0.630833,0.2444,787,6946,7733
2012-09-27,winter,2012,9,0,Jumat,Kerja,Mist + Cloudy,22.55,24.126350000000002,0.690833,0.134342,751,6642,7393
2012-09-28,winter,2012,9,0,Sabtu,Kerja,Mist + Cloudy,21.100849,22.666958,0.69,0.164179,1045,6370,7415
2012-09-29,winter,2012,9,0,Minggu,Libur,Clear,17.4975,18.999536,0.542917,0.227604,2589,5966,8555
2012-09-30,winter,2012,9,0,Senin,Libur,Clear,16.753349,18.165757999999997,0.583333,0.134958,2015,4874,6889
2012-10-01,winter,2012,10,0,Selasa,Kerja,Mist + Cloudy,16.479150999999998,17.792,0.649167,0.0908042,763,6015,6778
2012-10-02,winter,2012,10,0,Rabu,Kerja,Light Snow / Light Rain,19.769151,19.793977999999996,0.871667,0.104475,315,4324,4639
2012-10-03,winter,2012,10,0,Kamis,Kerja,Mist + Cloudy,22.9025,23.542778,0.79375,0.0665458,728,6844,7572
2012-10-04,winter,2012,10,0,Jumat,Kerja,Mist + Cloudy,22.9025,24.126350000000002,0.722917,0.117546,891,6437,7328
2012-10-05,winter,2012,10,0,Sabtu,Kerja,Clear,20.905,22.292341999999998,0.6275,0.10635,1516,6640,8156
2012-10-06,winter,2012,10,0,Minggu,Libur,Clear,18.045848999999997,19.542386,0.664167,0.268025,3031,4934,7965
